leg_id,trip_id,sequence_no,start_ts,end_ts,mode,origin_label,destination_label,distance_km,duration_min,ticket_required,ticket_product_used,leg_note
trip_4603f85e11f7_00019_leg_001,trip_4603f85e11f7_00019,1,2026-01-09T16:30:00,2026-01-09T16:36:00,walking,Eisenach Gymnasium,Eisenach Gymnasium Station,0.5,6,False,none,Walk to the nearest train stop.
trip_4603f85e11f7_00019_leg_002,trip_4603f85e11f7_00019,2,2026-01-09T16:36:00,2026-01-09T17:21:00,regional_train,Eisenach Gymnasium Station,Eisenach Bahnhof,3.0,45,True,monthly_pass,Regional train back towards the city centre.
trip_4603f85e11f7_00019_leg_003,trip_4603f85e11f7_00019,3,2026-01-09T17:21:00,2026-01-09T17:27:00,walking,Eisenach Bahnhof,Klein Residence,0.5,6,False,none,Final walk home.
trip_4603f85e11f7_00020_leg_001,trip_4603f85e11f7_00020,1,2026-01-10T09:00:00,2026-01-10T09:08:00,car,Klein Residence,Eisenach Bahnhof,3.0,8,False,none,Drive to the local train station.
trip_4603f85e11f7_00020_leg_002,trip_4603f85e11f7_00020,2,2026-01-10T09:08:00,2026-01-10T09:53:00,regional_train,Eisenach Bahnhof,Erfurt Hauptbahnhof,80.0,45,True,monthly_pass,Regional train to Erfurt.
trip_4603f85e11f7_00020_leg_003,trip_4603f85e11f7_00020,3,2026-01-10T09:53:00,2026-01-10T10:05:00,walking,Erfurt Hauptbahnhof,Grandparents' House,1.0,12,False,none,Walk to the grandparents' home.
trip_4603f85e11f7_00021_leg_001,trip_4603f85e11f7_00021,1,2026-01-10T17:30:00,2026-01-10T17:42:00,walking,Grandparents' House,Erfurt Hauptbahnhof,1.0,12,False,none,Walk back to the train station.
trip_4603f85e11f7_00021_leg_002,trip_4603f85e11f7_00021,2,2026-01-10T17:42:00,2026-01-10T18:27:00,regional_train,Erfurt Hauptbahnhof,Eisenach Bahnhof,80.0,45,True,monthly_pass,Regional train back to Eisenach.
trip_4603f85e11f7_00021_leg_003,trip_4603f85e11f7_00021,3,2026-01-10T18:27:00,2026-01-10T18:35:00,car,Eisenach Bahnhof,Klein Residence,3.0,8,False,none,Drive home from the station.
trip_4603f85e11f7_00022_leg_001,trip_4603f85e11f7_00022,1,2026-01-11T10:00:00,2026-01-11T10:15:00,bike,Klein Residence,Krämerpark,4.0,15,False,none,Bike ride to the park.
trip_4603f85e11f7_00023_leg_001,trip_4603f85e11f7_00023,1,2026-01-11T16:00:00,2026-01-11T16:15:00,bike,Krämerpark,Klein Residence,4.0,15,False,none,Bike ride back home.
trip_4603f85e11f7_00024_leg_001,trip_4603f85e11f7_00024,1,2026-01-12T07:20:00,2026-01-12T07:32:00,car,Klein Residence,Grundschule Eisenach,5.0,12,False,none,Drive to the primary school.
trip_4603f85e11f7_00024_leg_002,trip_4603f85e11f7_00024,2,2026-01-12T07:32:00,2026-01-12T07:42:00,walking,Grundschule Eisenach,Eisenach Gymnasium,0.8,10,False,none,Walk to the workplace.
trip_4603f85e11f7_00025_leg_001,trip_4603f85e11f7_00025,1,2026-01-12T18:10:00,2026-01-12T18:24:00,car,Eisenach Gymnasium,Klein Residence,6.0,14,False,none,Drive home directly.
trip_4603f85e11f7_00026_leg_001,trip_4603f85e11f7_00026,1,2026-01-13T07:15:00,2026-01-13T07:20:00,car,Klein Residence,Bus Stop Eisenach Süd,2.0,5,False,none,Drive to the nearest bus stop.
trip_4603f85e11f7_00026_leg_002,trip_4603f85e11f7_00026,2,2026-01-13T07:20:00,2026-01-13T07:32:00,bus,Bus Stop Eisenach Süd,Gymnasium Bus Stop,3.0,12,True,monthly_pass,Bus ride towards the school district.
trip_4603f85e11f7_00026_leg_003,trip_4603f85e11f7_00026,3,2026-01-13T07:32:00,2026-01-13T07:38:00,walking,Gymnasium Bus Stop,Eisenach Gymnasium,0.5,6,False,none,Final short walk to the workplace.
trip_4603f85e11f7_00027_leg_001,trip_4603f85e11f7_00027,1,2026-01-13T16:45:00,2026-01-13T16:51:00,walking,Eisenach Gymnasium,Gymnasium Bus Stop,0.5,6,False,none,Walk to the bus stop.
trip_4603f85e11f7_00027_leg_002,trip_4603f85e11f7_00027,2,2026-01-13T16:51:00,2026-01-13T17:03:00,bus,Gymnasium Bus Stop,Klein Residence,2.0,12,True,monthly_pass,Bus ride home.
trip_4603f85e11f7_00028_leg_001,trip_4603f85e11f7_00028,1,2026-01-14T07:25:00,2026-01-14T07:37:00,car,Klein Residence,Grundschule Eisenach,5.0,12,False,none,Drive to primary school.
trip_4603f85e11f7_00028_leg_002,trip_4603f85e11f7_00028,2,2026-01-14T07:37:00,2026-01-14T07:47:00,walking,Grundschule Eisenach,Eisenach Gymnasium,0.8,10,False,none,Walk to the workplace.
trip_4603f85e11f7_00029_leg_001,trip_4603f85e11f7_00029,1,2026-01-14T18:15:00,2026-01-14T18:29:00,car,Eisenach Gymnasium,Klein Residence,6.0,14,False,none,Drive home directly.
trip_4603f85e11f7_00030_leg_001,trip_4603f85e11f7_00030,1,2026-01-14T19:00:00,2026-01-14T19:06:00,walking,Eisenach Gymnasium,Gymnasium Bus Stop,0.5,6,False,none,Walk to the nearest bus stop.
trip_4603f85e11f7_00030_leg_002,trip_4603f85e11f7_00030,2,2026-01-14T19:06:00,2026-01-14T19:21:00,bus,Gymnasium Bus Stop,Einkaufszentrum Bus Stop,5.0,15,True,monthly_pass,Bus ride to the shopping centre.
trip_4603f85e11f7_00030_leg_003,trip_4603f85e11f7_00030,3,2026-01-14T19:21:00,2026-01-14T19:24:00,walking,Einkaufszentrum Bus Stop,Thüringer Einkaufszentrum,0.2,3,False,none,Short walk to the mall entrance.
trip_4603f85e11f7_00030_leg_004,trip_4603f85e11f7_00030,4,2026-01-14T19:24:00,2026-01-14T19:38:00,car,Thüringer Einkaufszentrum,Klein Residence,6.0,14,False,none,Drive home after shopping.
