leg_id,trip_id,sequence_no,start_ts,end_ts,mode,origin_label,destination_label,distance_km,duration_min,ticket_required,ticket_product_used,leg_note
trip_7cea96f9b455_00122_leg_003,trip_7cea96f9b455_00122,3,2026-03-12T16:17:00,2026-03-12T16:21:00,walking,Tram Stop D,Stadium,0.3,4,False,none,Final walk to the stadium.
trip_7cea96f9b455_00122_leg_004,trip_7cea96f9b455_00122,4,2026-03-12T19:30:00,2026-03-12T19:35:00,walking,Stadium,Tram Stop D,0.3,5,False,none,Walk back to tram stop.
trip_7cea96f9b455_00122_leg_005,trip_7cea96f9b455_00122,5,2026-03-12T19:45:00,2026-03-12T19:57:00,tram,Tram Stop D,Tram Stop C,3.0,12,True,short_trip_ticket,Tram back towards home.
trip_7cea96f9b455_00122_leg_006,trip_7cea96f9b455_00122,6,2026-03-12T19:57:00,2026-03-12T20:02:00,walking,Tram Stop C,Home,0.5,5,False,none,Walk home.
trip_7cea96f9b455_00123_leg_001,trip_7cea96f9b455_00123,1,2026-03-14T07:30:00,2026-03-14T07:40:00,walking,Home,Köln Hbf,0.8,10,False,none,Walk from apartment to Cologne main station.
trip_7cea96f9b455_00123_leg_002,trip_7cea96f9b455_00123,2,2026-03-14T07:45:00,2026-03-14T08:15:00,regional_train,Köln Hbf,Düsseldorf Hbf,40.0,30,True,single_ticket,Regional train to Düsseldorf.
trip_7cea96f9b455_00123_leg_003,trip_7cea96f9b455_00123,3,2026-03-14T08:15:00,2026-03-14T08:22:00,bike,Düsseldorf Hbf,Client office,2.0,7,False,none,Bike the last kilometre to the office.
trip_7cea96f9b455_00124_leg_001,trip_7cea96f9b455_00124,1,2026-03-14T17:30:00,2026-03-14T17:37:00,bike,Client office,Düsseldorf Hbf,2.0,7,False,none,Bike to Düsseldorf station.
trip_7cea96f9b455_00124_leg_002,trip_7cea96f9b455_00124,2,2026-03-14T17:40:00,2026-03-14T18:10:00,regional_train,Düsseldorf Hbf,Köln Hbf,40.0,30,True,single_ticket,Regional train back to Cologne.
trip_7cea96f9b455_00124_leg_003,trip_7cea96f9b455_00124,3,2026-03-14T18:10:00,2026-03-14T18:20:00,walking,Köln Hbf,Home,0.8,10,False,none,Walk home from the station.
trip_7cea96f9b455_00125_leg_001,trip_7cea96f9b455_00125,1,2026-03-14T19:30:00,2026-03-14T19:38:00,bike,Home,Italian Bistro,2.0,8,False,none,Bike to the restaurant.
trip_7cea96f9b455_00125_leg_002,trip_7cea96f9b455_00125,2,2026-03-14T21:30:00,2026-03-14T21:38:00,bike,Italian Bistro,Home,2.0,8,False,none,Bike back home after dinner.
trip_7cea96f9b455_00126_leg_001,trip_7cea96f9b455_00126,1,2026-03-15T07:00:00,2026-03-15T07:10:00,bike,Home,Köln Hbf,0.8,10,False,none,Bike to Cologne main station.
trip_7cea96f9b455_00126_leg_002,trip_7cea96f9b455_00126,2,2026-03-15T07:15:00,2026-03-15T08:30:00,public_transport,Köln Hbf,Frankfurt Hbf,180.0,75,True,single_ticket,ICE long‑distance train to Frankfurt.
trip_7cea96f9b455_00126_leg_003,trip_7cea96f9b455_00126,3,2026-03-15T08:30:00,2026-03-15T08:42:00,bike,Frankfurt Hbf,Meetup venue,3.0,12,False,none,Bike to the meetup location.
trip_7cea96f9b455_00126_leg_004,trip_7cea96f9b455_00126,4,2026-03-15T16:30:00,2026-03-15T16:42:00,bike,Meetup venue,Frankfurt Hbf,3.0,12,False,none,Bike back to the station.
trip_7cea96f9b455_00126_leg_005,trip_7cea96f9b455_00126,5,2026-03-15T16:45:00,2026-03-15T18:00:00,public_transport,Frankfurt Hbf,Köln Hbf,180.0,75,True,single_ticket,Return ICE to Cologne.
trip_7cea96f9b455_00126_leg_006,trip_7cea96f9b455_00126,6,2026-03-15T18:00:00,2026-03-15T18:10:00,bike,Köln Hbf,Home,0.8,10,False,none,Bike home from the station.
trip_7cea96f9b455_00127_leg_001,trip_7cea96f9b455_00127,1,2026-03-16T07:35:00,2026-03-16T07:45:00,walking,Home,Köln Hbf,0.8,10,False,none,Walk to Cologne main station.
trip_7cea96f9b455_00127_leg_002,trip_7cea96f9b455_00127,2,2026-03-16T07:50:00,2026-03-16T08:20:00,regional_train,Köln Hbf,Düsseldorf Hbf,40.0,30,True,single_ticket,Regional train to Düsseldorf.
trip_7cea96f9b455_00127_leg_003,trip_7cea96f9b455_00127,3,2026-03-16T08:20:00,2026-03-16T08:27:00,bike,Düsseldorf Hbf,Client office,2.0,7,False,none,Bike the last kilometre to the office.
trip_7cea96f9b455_00128_leg_001,trip_7cea96f9b455_00128,1,2026-03-16T17:35:00,2026-03-16T17:42:00,bike,Client office,Düsseldorf Hbf,2.0,7,False,none,Bike to the station.
trip_7cea96f9b455_00128_leg_002,trip_7cea96f9b455_00128,2,2026-03-16T17:45:00,2026-03-16T18:15:00,regional_train,Düsseldorf Hbf,Köln Hbf,40.0,30,True,single_ticket,Regional train back to Cologne.
trip_7cea96f9b455_00128_leg_003,trip_7cea96f9b455_00128,3,2026-03-16T18:15:00,2026-03-16T18:25:00,walking,Köln Hbf,Home,0.8,10,False,none,Walk home from the station.
trip_7cea96f9b455_00129_leg_001,trip_7cea96f9b455_00129,1,2026-03-16T19:00:00,2026-03-16T19:05:00,walking,Home,Tram Stop A,0.5,5,False,none,Walk to tram stop.
trip_7cea96f9b455_00129_leg_002,trip_7cea96f9b455_00129,2,2026-03-16T19:05:00,2026-03-16T19:15:00,tram,Tram Stop A,Tram Stop B,2.0,10,True,short_trip_ticket,Tram ride towards the bar district.
trip_7cea96f9b455_00129_leg_003,trip_7cea96f9b455_00129,3,2026-03-16T19:15:00,2026-03-16T19:18:00,walking,Tram Stop B,Night Bar,0.2,3,False,none,Short walk to the bar.
trip_7cea96f9b455_00129_leg_004,trip_7cea96f9b455_00129,4,2026-03-16T19:50:00,2026-03-16T19:55:00,walking,Night Bar,Tram Stop B,0.2,5,False,none,Walk back to tram stop.
trip_7cea96f9b455_00129_leg_005,trip_7cea96f9b455_00129,5,2026-03-16T20:05:00,2026-03-16T20:15:00,tram,Tram Stop B,Tram Stop A,2.0,10,True,short_trip_ticket,Tram back towards home.
trip_7cea96f9b455_00129_leg_006,trip_7cea96f9b455_00129,6,2026-03-16T20:15:00,2026-03-16T20:20:00,walking,Tram Stop A,Home,0.5,5,False,none,Final walk home.
trip_7cea96f9b455_00130_leg_001,trip_7cea96f9b455_00130,1,2026-03-17T09:00:00,2026-03-17T09:10:00,bike,Home,Köln Hbf,0.8,10,False,none,Bike to Cologne station.
trip_7cea96f9b455_00130_leg_002,trip_7cea96f9b455_00130,2,2026-03-17T09:15:00,2026-03-17T09:35:00,regional_train,Köln Hbf,Bonn Hbf,20.0,20,True,single_ticket,Regional train to Bonn.
trip_7cea96f9b455_00130_leg_003,trip_7cea96f9b455_00130,3,2026-03-17T09:35:00,2026-03-17T09:42:00,bike,Bonn Hbf,Friend's flat,2.0,7,False,none,Bike to friend's place.
trip_7cea96f9b455_00130_leg_004,trip_7cea96f9b455_00130,4,2026-03-17T17:30:00,2026-03-17T17:37:00,bike,Friend's flat,Bonn Hbf,2.0,7,False,none,Bike back to station.
trip_7cea96f9b455_00130_leg_005,trip_7cea96f9b455_00130,5,2026-03-17T17:40:00,2026-03-17T18:00:00,regional_train,Bonn Hbf,Köln Hbf,20.0,20,True,single_ticket,Return train to Cologne.
trip_7cea96f9b455_00130_leg_006,trip_7cea96f9b455_00130,6,2026-03-17T18:00:00,2026-03-17T18:10:00,bike,Köln Hbf,Home,0.8,10,False,none,Bike home.
trip_7cea96f9b455_00131_leg_001,trip_7cea96f9b455_00131,1,2026-03-18T07:40:00,2026-03-18T07:50:00,walking,Home,Köln Hbf,0.8,10,False,none,Walk to Cologne main station.
trip_7cea96f9b455_00131_leg_002,trip_7cea96f9b455_00131,2,2026-03-18T07:55:00,2026-03-18T08:25:00,regional_train,Köln Hbf,Düsseldorf Hbf,40.0,30,True,single_ticket,Regional train to Düsseldorf.
trip_7cea96f9b455_00131_leg_003,trip_7cea96f9b455_00131,3,2026-03-18T08:25:00,2026-03-18T08:32:00,bike,Düsseldorf Hbf,Client office,2.0,7,False,none,Bike the final stretch to the office.
trip_7cea96f9b455_00132_leg_001,trip_7cea96f9b455_00132,1,2026-03-18T17:40:00,2026-03-18T17:47:00,bike,Client office,Düsseldorf Hbf,2.0,7,False,none,Bike to the station.
trip_7cea96f9b455_00132_leg_002,trip_7cea96f9b455_00132,2,2026-03-18T17:50:00,2026-03-18T18:20:00,regional_train,Düsseldorf Hbf,Köln Hbf,40.0,30,True,single_ticket,Regional train back to Cologne.
trip_7cea96f9b455_00132_leg_003,trip_7cea96f9b455_00132,3,2026-03-18T18:20:00,2026-03-18T18:30:00,walking,Köln Hbf,Home,0.8,10,False,none,Walk home from the station.
trip_7cea96f9b455_00133_leg_001,trip_7cea96f9b455_00133,1,2026-03-19T19:00:00,2026-03-19T19:10:00,bike,Heinrich‑Heine‑Allee 12,Kölner Brauhaus Altstadt,2.0,10,False,none,Bike to restaurant.
trip_7cea96f9b455_00134_leg_001,trip_7cea96f9b455_00134,1,2026-03-19T21:30:00,2026-03-19T21:40:00,bike,Kölner Brauhaus Altstadt,Heinrich‑Heine‑Allee 12,2.0,10,False,none,Bike back home.
trip_7cea96f9b455_00135_leg_001,trip_7cea96f9b455_00135,1,2026-03-20T10:00:00,2026-03-20T10:05:00,walking,Heinrich‑Heine‑Allee 12,Köln Hbf,0.5,5,False,none,Walk to Cologne station.
trip_7cea96f9b455_00135_leg_002,trip_7cea96f9b455_00135,2,2026-03-20T10:10:00,2026-03-20T10:40:00,regional_train,Köln Hbf,Bonn Hbf,25.0,30,True,single_ticket,Regional train to Bonn.
trip_7cea96f9b455_00135_leg_003,trip_7cea96f9b455_00135,3,2026-03-20T10:45:00,2026-03-20T11:00:00,bike,Bonn Hbf,Bonn Family Home,5.0,15,False,none,Bike from station to family home.
trip_7cea96f9b455_00136_leg_001,trip_7cea96f9b455_00136,1,2026-03-20T18:00:00,2026-03-20T18:15:00,bike,Bonn Family Home,Bonn Hbf,5.0,15,False,none,Bike to Bonn station.
trip_7cea96f9b455_00136_leg_002,trip_7cea96f9b455_00136,2,2026-03-20T18:20:00,2026-03-20T18:50:00,regional_train,Bonn Hbf,Köln Hbf,25.0,30,True,single_ticket,Regional train back to Cologne.
trip_7cea96f9b455_00136_leg_003,trip_7cea96f9b455_00136,3,2026-03-20T18:55:00,2026-03-20T19:00:00,walking,Köln Hbf,Heinrich‑Heine‑Allee 12,0.5,5,False,none,Walk home.
trip_7cea96f9b455_00137_leg_001,trip_7cea96f9b455_00137,1,2026-03-21T07:30:00,2026-03-21T07:35:00,walking,Heinrich‑Heine‑Allee 12,Köln Hbf,0.5,5,False,none,Walk from home to Cologne main station.
trip_7cea96f9b455_00137_leg_002,trip_7cea96f9b455_00137,2,2026-03-21T07:40:00,2026-03-21T08:10:00,regional_train,Köln Hbf,Düsseldorf Hbf,35.0,30,True,single_ticket,Regional train to Düsseldorf.
trip_7cea96f9b455_00137_leg_003,trip_7cea96f9b455_00137,3,2026-03-21T08:15:00,2026-03-21T08:30:00,bike,Düsseldorf Hbf,Düsseldorf Tech Hub,5.0,15,False,none,Bike from station to office.
trip_7cea96f9b455_00138_leg_001,trip_7cea96f9b455_00138,1,2026-03-21T17:30:00,2026-03-21T17:45:00,bike,Düsseldorf Tech Hub,Düsseldorf Hbf,5.0,15,False,none,Bike from office to Düsseldorf station.
trip_7cea96f9b455_00138_leg_002,trip_7cea96f9b455_00138,2,2026-03-21T17:50:00,2026-03-21T18:20:00,regional_train,Düsseldorf Hbf,Köln Hbf,35.0,30,True,single_ticket,Regional train back to Cologne.
trip_7cea96f9b455_00138_leg_003,trip_7cea96f9b455_00138,3,2026-03-21T18:25:00,2026-03-21T18:30:00,walking,Köln Hbf,Heinrich‑Heine‑Allee 12,0.5,5,False,none,Walk from station to home.
trip_7cea96f9b455_00139_leg_001,trip_7cea96f9b455_00139,1,2026-03-22T18:30:00,2026-03-22T18:45:00,bike,Heinrich‑Heine‑Allee 12,FitX Cologne,2.0,15,False,none,Bike to gym.
trip_7cea96f9b455_00140_leg_001,trip_7cea96f9b455_00140,1,2026-03-22T20:30:00,2026-03-22T20:45:00,bike,FitX Cologne,Heinrich‑Heine‑Allee 12,2.0,15,False,none,Bike back home.
trip_7cea96f9b455_00141_leg_001,trip_7cea96f9b455_00141,1,2026-03-23T07:35:00,2026-03-23T07:40:00,walking,Heinrich‑Heine‑Allee 12,Köln Hbf,0.5,5,False,none,Walk to Cologne station.
trip_7cea96f9b455_00141_leg_002,trip_7cea96f9b455_00141,2,2026-03-23T07:45:00,2026-03-23T08:15:00,regional_train,Köln Hbf,Düsseldorf Hbf,35.0,30,True,single_ticket,Regional train to Düsseldorf.
trip_7cea96f9b455_00141_leg_003,trip_7cea96f9b455_00141,3,2026-03-23T08:20:00,2026-03-23T08:35:00,bike,Düsseldorf Hbf,Düsseldorf Tech Hub,5.0,15,False,none,Bike the last kilometre to the office.
trip_7cea96f9b455_00142_leg_001,trip_7cea96f9b455_00142,1,2026-03-23T17:45:00,2026-03-23T18:00:00,bike,Düsseldorf Tech Hub,Düsseldorf Hbf,5.0,15,False,none,Bike to Düsseldorf station.
trip_7cea96f9b455_00142_leg_002,trip_7cea96f9b455_00142,2,2026-03-23T18:05:00,2026-03-23T18:35:00,regional_train,Düsseldorf Hbf,Köln Hbf,35.0,30,True,single_ticket,Regional train back to Cologne.
trip_7cea96f9b455_00142_leg_003,trip_7cea96f9b455_00142,3,2026-03-23T18:40:00,2026-03-23T18:45:00,walking,Köln Hbf,Heinrich‑Heine‑Allee 12,0.5,5,False,none,Walk home.
trip_7cea96f9b455_00143_leg_001,trip_7cea96f9b455_00143,1,2026-03-25T07:40:00,2026-03-25T07:45:00,walking,Heinrich‑Heine‑Allee 12,Köln Hbf,0.5,5,False,none,Walk to Cologne station.
trip_7cea96f9b455_00143_leg_002,trip_7cea96f9b455_00143,2,2026-03-25T07:50:00,2026-03-25T08:20:00,regional_train,Köln Hbf,Düsseldorf Hbf,35.0,30,True,single_ticket,Regional train to Düsseldorf.
trip_7cea96f9b455_00143_leg_003,trip_7cea96f9b455_00143,3,2026-03-25T08:25:00,2026-03-25T08:40:00,bike,Düsseldorf Hbf,Düsseldorf Tech Hub,5.0,15,False,none,Bike from station to office.
trip_7cea96f9b455_00144_leg_001,trip_7cea96f9b455_00144,1,2026-03-25T17:50:00,2026-03-25T18:05:00,bike,Düsseldorf Tech Hub,Düsseldorf Hbf,5.0,15,False,none,Bike to Düsseldorf station.
trip_7cea96f9b455_00144_leg_002,trip_7cea96f9b455_00144,2,2026-03-25T18:10:00,2026-03-25T18:40:00,regional_train,Düsseldorf Hbf,Köln Hbf,35.0,30,True,single_ticket,Regional train back to Cologne.
trip_7cea96f9b455_00144_leg_003,trip_7cea96f9b455_00144,3,2026-03-25T18:45:00,2026-03-25T18:50:00,walking,Köln Hbf,Heinrich‑Heine‑Allee 12,0.5,5,False,none,Walk home.
trip_7cea96f9b455_00145_leg_001,trip_7cea96f9b455_00145,1,2026-03-27T07:30:00,2026-03-27T07:35:00,walking,"Heidestraße, Cologne",Köln Hbf,0.4,5,False,none,Walk from home to Cologne main train station.
trip_7cea96f9b455_00145_leg_002,trip_7cea96f9b455_00145,2,2026-03-27T07:35:00,2026-03-27T08:20:00,regional_train,Köln Hbf,Düsseldorf Hbf,40.0,45,True,single_ticket,Regional train Cologne → Düsseldorf (single ticket).
trip_7cea96f9b455_00145_leg_003,trip_7cea96f9b455_00145,3,2026-03-27T08:20:00,2026-03-27T08:30:00,bike,Düsseldorf Hbf,Düsseldorf Office,5.0,10,False,none,Bike the last kilometre to the office.
trip_7cea96f9b455_00146_leg_001,trip_7cea96f9b455_00146,1,2026-03-27T17:30:00,2026-03-27T17:40:00,bike,Düsseldorf Office,Düsseldorf Hbf,5.0,10,False,none,Bike to Düsseldorf main station.
trip_7cea96f9b455_00146_leg_002,trip_7cea96f9b455_00146,2,2026-03-27T17:40:00,2026-03-27T18:25:00,regional_train,Düsseldorf Hbf,Köln Hbf,40.0,45,True,single_ticket,Regional train Düsseldorf → Cologne (single ticket).
trip_7cea96f9b455_00146_leg_003,trip_7cea96f9b455_00146,3,2026-03-27T18:25:00,2026-03-27T18:30:00,walking,Köln Hbf,"Heidestraße, Cologne",0.4,5,False,none,Walk home from Cologne station.
trip_7cea96f9b455_00147_leg_001,trip_7cea96f9b455_00147,1,2026-03-30T07:35:00,2026-03-30T07:40:00,walking,"Heidestraße, Cologne",Köln Hbf,0.4,5,False,none,Walk to Cologne main station.
trip_7cea96f9b455_00147_leg_002,trip_7cea96f9b455_00147,2,2026-03-30T07:40:00,2026-03-30T08:25:00,regional_train,Köln Hbf,Düsseldorf Hbf,40.0,45,True,single_ticket,Regional train Cologne → Düsseldorf.
trip_7cea96f9b455_00147_leg_003,trip_7cea96f9b455_00147,3,2026-03-30T08:25:00,2026-03-30T08:35:00,bike,Düsseldorf Hbf,Düsseldorf Office,5.0,10,False,none,Bike the last kilometre to the office.
trip_7cea96f9b455_00148_leg_001,trip_7cea96f9b455_00148,1,2026-03-30T17:35:00,2026-03-30T17:45:00,bike,Düsseldorf Office,Düsseldorf Hbf,5.0,10,False,none,Bike to Düsseldorf station.
trip_7cea96f9b455_00148_leg_002,trip_7cea96f9b455_00148,2,2026-03-30T17:45:00,2026-03-30T18:30:00,regional_train,Düsseldorf Hbf,Köln Hbf,40.0,45,True,single_ticket,Regional train Düsseldorf → Cologne.
trip_7cea96f9b455_00148_leg_003,trip_7cea96f9b455_00148,3,2026-03-30T18:30:00,2026-03-30T18:35:00,walking,Köln Hbf,"Heidestraße, Cologne",0.4,5,False,none,Walk home from Cologne station.
trip_7cea96f9b455_00149_leg_001,trip_7cea96f9b455_00149,1,2026-04-01T07:40:00,2026-04-01T07:45:00,walking,"Heidestraße, Cologne",Köln Hbf,0.4,5,False,none,Walk to Cologne main station.
trip_7cea96f9b455_00149_leg_002,trip_7cea96f9b455_00149,2,2026-04-01T07:45:00,2026-04-01T08:30:00,regional_train,Köln Hbf,Düsseldorf Hbf,40.0,45,True,single_ticket,Regional train Cologne → Düsseldorf.
trip_7cea96f9b455_00149_leg_003,trip_7cea96f9b455_00149,3,2026-04-01T08:30:00,2026-04-01T08:40:00,bike,Düsseldorf Hbf,Düsseldorf Office,5.0,10,False,none,Bike the final segment to the office.
trip_7cea96f9b455_00150_leg_001,trip_7cea96f9b455_00150,1,2026-04-01T17:40:00,2026-04-01T17:50:00,bike,Düsseldorf Office,Düsseldorf Hbf,5.0,10,False,none,Bike to Düsseldorf station.
trip_7cea96f9b455_00150_leg_002,trip_7cea96f9b455_00150,2,2026-04-01T17:50:00,2026-04-01T18:35:00,regional_train,Düsseldorf Hbf,Köln Hbf,40.0,45,True,single_ticket,Regional train Düsseldorf → Cologne.
trip_7cea96f9b455_00150_leg_003,trip_7cea96f9b455_00150,3,2026-04-01T18:35:00,2026-04-01T18:40:00,walking,Köln Hbf,"Heidestraße, Cologne",0.4,5,False,none,Walk home from Cologne station.
trip_93d205fa4aa8_00001_leg_001,trip_93d205fa4aa8_00001,1,2026-01-01T09:00:00,2026-01-01T09:05:00,walking,Home - Altona,Hamburg Hauptbahnhof,0.3,5,False,none,Walk to the main train station.
trip_93d205fa4aa8_00001_leg_002,trip_93d205fa4aa8_00001,2,2026-01-01T09:05:00,2026-01-01T10:35:00,regional_train,Hamburg Hauptbahnhof,Lüneburg Bahnhof,50.0,90,True,monthly_pass,Regional train to Lüneburg.
trip_93d205fa4aa8_00001_leg_003,trip_93d205fa4aa8_00001,3,2026-01-01T10:35:00,2026-01-01T10:40:00,walking,Lüneburg Bahnhof,Friend's apartment,0.2,5,False,none,Short walk to friend's place.
trip_93d205fa4aa8_00002_leg_001,trip_93d205fa4aa8_00002,1,2026-01-01T15:00:00,2026-01-01T15:05:00,walking,Friend's apartment,Lüneburg Bahnhof,0.2,5,False,none,Walk to the Lüneburg train station.
trip_93d205fa4aa8_00002_leg_002,trip_93d205fa4aa8_00002,2,2026-01-01T15:05:00,2026-01-01T16:35:00,regional_train,Lüneburg Bahnhof,Hamburg Hauptbahnhof,50.0,90,True,monthly_pass,Regional train back to Hamburg.
trip_93d205fa4aa8_00002_leg_003,trip_93d205fa4aa8_00002,3,2026-01-01T16:35:00,2026-01-01T16:40:00,walking,Hamburg Hauptbahnhof,Home - Altona,0.3,5,False,none,Walk home from the station.
trip_93d205fa4aa8_00003_leg_001,trip_93d205fa4aa8_00003,1,2026-01-02T10:30:00,2026-01-02T10:45:00,shared_bike,Home - Altona,Café Elbgold dock,3.0,15,False,none,Pick up a shared bike and ride to the café.
trip_93d205fa4aa8_00003_leg_002,trip_93d205fa4aa8_00003,2,2026-01-02T10:45:00,2026-01-02T10:47:00,walking,Café Elbgold dock,Café Elbgold,0.1,2,False,none,Short walk into the café.
trip_93d205fa4aa8_00004_leg_001,trip_93d205fa4aa8_00004,1,2026-01-02T12:30:00,2026-01-02T12:32:00,walking,Café Elbgold,Café Elbgold dock,0.1,2,False,none,Walk back to the bike dock.
trip_93d205fa4aa8_00004_leg_002,trip_93d205fa4aa8_00004,2,2026-01-02T12:32:00,2026-01-02T12:47:00,shared_bike,Café Elbgold dock,Home - Altona,3.0,15,False,none,Ride back home on the shared bike.
trip_93d205fa4aa8_00005_leg_001,trip_93d205fa4aa8_00005,1,2026-01-03T07:45:00,2026-01-03T07:50:00,walking,Home entrance,Altona Station,0.4,5,False,none,Walk to the U‑Bahn station.
trip_93d205fa4aa8_00005_leg_002,trip_93d205fa4aa8_00005,2,2026-01-03T07:50:00,2026-01-03T08:05:00,subway,Altona Station,Jungfernstieg,5.0,15,True,monthly_pass,U3 towards city centre.
trip_93d205fa4aa8_00005_leg_003,trip_93d205fa4aa8_00005,3,2026-01-03T08:05:00,2026-01-03T08:07:00,walking,Jungfernstieg,Bike dock,0.2,2,False,none,Short walk to the shared bike dock.
trip_93d205fa4aa8_00005_leg_004,trip_93d205fa4aa8_00005,4,2026-01-03T08:07:00,2026-01-03T08:15:00,bike,Bike dock,Tech Company - HafenCity,2.0,8,False,none,Bike the last kilometre to the office.
trip_93d205fa4aa8_00006_leg_001,trip_93d205fa4aa8_00006,1,2026-01-03T17:30:00,2026-01-03T17:38:00,bike,Tech Company - HafenCity,Jungfernstieg,2.0,8,False,none,Bike to the nearest subway station.
trip_93d205fa4aa8_00006_leg_002,trip_93d205fa4aa8_00006,2,2026-01-03T17:38:00,2026-01-03T17:40:00,walking,Jungfernstieg,U‑Bahn platform,0.2,2,False,none,Walk to the platform.
trip_93d205fa4aa8_00006_leg_003,trip_93d205fa4aa8_00006,3,2026-01-03T17:40:00,2026-01-03T17:55:00,subway,U‑Bahn platform,Altona Station,5.0,15,True,monthly_pass,U3 back towards Altona.
trip_93d205fa4aa8_00006_leg_004,trip_93d205fa4aa8_00006,4,2026-01-03T17:55:00,2026-01-03T18:00:00,walking,Altona Station,Home - Altona,0.4,5,False,none,Final walk home.
trip_93d205fa4aa8_00007_leg_001,trip_93d205fa4aa8_00007,1,2026-01-03T18:15:00,2026-01-03T18:23:00,bike,Tech Company - HafenCity,Tram stop St. Pauli,2.0,8,False,none,Bike to the nearest tram stop.
trip_93d205fa4aa8_00007_leg_002,trip_93d205fa4aa8_00007,2,2026-01-03T18:23:00,2026-01-03T18:25:00,walking,Tram stop St. Pauli,Tram platform,0.2,2,False,none,Short walk to board the tram.
trip_93d205fa4aa8_00007_leg_003,trip_93d205fa4aa8_00007,3,2026-01-03T18:25:00,2026-01-03T18:40:00,tram,Tram platform,FitX Gym stop,3.0,15,True,monthly_pass,Tram line 16 to the gym area.
trip_93d205fa4aa8_00007_leg_004,trip_93d205fa4aa8_00007,4,2026-01-03T18:40:00,2026-01-03T18:45:00,walking,FitX Gym stop,FitX Gym - St. Pauli,0.2,5,False,none,Final walk into the gym.
trip_93d205fa4aa8_00008_leg_001,trip_93d205fa4aa8_00008,1,2026-01-03T19:10:00,2026-01-03T19:15:00,walking,FitX Gym - St. Pauli,Tram stop FitX Gym,0.2,5,False,none,Walk to tram stop.
trip_93d205fa4aa8_00008_leg_002,trip_93d205fa4aa8_00008,2,2026-01-03T19:15:00,2026-01-03T19:30:00,tram,Tram stop FitX Gym,Altona Tram stop,3.0,15,True,monthly_pass,Tram back towards Altona.
trip_93d205fa4aa8_00008_leg_003,trip_93d205fa4aa8_00008,3,2026-01-03T19:30:00,2026-01-03T19:38:00,bike,Altona Tram stop,Home - Altona,2.0,8,False,none,Bike the last kilometre home.
trip_93d205fa4aa8_00009_leg_001,trip_93d205fa4aa8_00009,1,2026-01-06T08:00:00,2026-01-06T08:05:00,walking,Home entrance,Altona Station,0.4,5,False,none,Walk to the U‑Bahn.
trip_93d205fa4aa8_00009_leg_002,trip_93d205fa4aa8_00009,2,2026-01-06T08:05:00,2026-01-06T08:20:00,subway,Altona Station,Jungfernstieg,5.0,15,True,monthly_pass,U3 towards city centre.
trip_93d205fa4aa8_00009_leg_003,trip_93d205fa4aa8_00009,3,2026-01-06T08:20:00,2026-01-06T08:22:00,walking,Jungfernstieg,Bike dock,0.2,2,False,none,Walk to bike dock.
trip_93d205fa4aa8_00009_leg_004,trip_93d205fa4aa8_00009,4,2026-01-06T08:22:00,2026-01-06T08:30:00,bike,Bike dock,Tech Company - HafenCity,2.0,8,False,none,Bike the final stretch.
trip_93d205fa4aa8_00010_leg_001,trip_93d205fa4aa8_00010,1,2026-01-06T17:20:00,2026-01-06T17:28:00,bike,Tech Company - HafenCity,Jungfernstieg,2.0,8,False,none,Bike to subway station.
trip_93d205fa4aa8_00010_leg_002,trip_93d205fa4aa8_00010,2,2026-01-06T17:28:00,2026-01-06T17:30:00,walking,Jungfernstieg,U‑Bahn platform,0.2,2,False,none,Short walk to platform.
trip_93d205fa4aa8_00010_leg_003,trip_93d205fa4aa8_00010,3,2026-01-06T17:30:00,2026-01-06T17:45:00,subway,U‑Bahn platform,Altona Station,5.0,15,True,monthly_pass,U3 towards Altona.
trip_93d205fa4aa8_00010_leg_004,trip_93d205fa4aa8_00010,4,2026-01-06T17:45:00,2026-01-06T17:50:00,walking,Altona Station,Home - Altona,0.4,5,False,none,Final walk home.
trip_93d205fa4aa8_00011_leg_001,trip_93d205fa4aa8_00011,1,2026-01-06T18:00:00,2026-01-06T18:08:00,bike,Tech Company - HafenCity,Tram stop St. Pauli,2.0,8,False,none,Bike to tram stop.
trip_93d205fa4aa8_00011_leg_002,trip_93d205fa4aa8_00011,2,2026-01-06T18:08:00,2026-01-06T18:20:00,tram,Tram stop St. Pauli,Altes Mädchen stop,3.0,12,True,monthly_pass,Tram line 16 to restaurant area.
trip_93d205fa4aa8_00011_leg_003,trip_93d205fa4aa8_00011,3,2026-01-06T18:20:00,2026-01-06T18:25:00,walking,Altes Mädchen stop,Altes Mädchen - St. Pauli,0.2,5,False,none,Short walk into the restaurant.
trip_93d205fa4aa8_00012_leg_001,trip_93d205fa4aa8_00012,1,2026-01-06T20:00:00,2026-01-06T20:05:00,walking,Altes Mädchen - St. Pauli,Tram stop Altes Mädchen,0.2,5,False,none,Walk to tram stop.
trip_93d205fa4aa8_00012_leg_002,trip_93d205fa4aa8_00012,2,2026-01-06T20:05:00,2026-01-06T20:17:00,tram,Tram stop Altes Mädchen,Altona Tram stop,3.0,12,True,monthly_pass,Tram back towards Altona.
trip_93d205fa4aa8_00012_leg_003,trip_93d205fa4aa8_00012,3,2026-01-06T20:17:00,2026-01-06T20:25:00,bike,Altona Tram stop,Home - Altona,2.0,8,False,none,Bike the final kilometre home.
