leg_id,trip_id,sequence_no,start_ts,end_ts,mode,origin_label,destination_label,distance_km,duration_min,ticket_required,ticket_product_used,leg_note
leg_024_1,trip_024,1,2026-01-06T16:30:00,2026-01-06T16:45:00,bike,Gymnasium Bamberg,Bamberg Sports Club,5.0,15,False,none,Bike ride.
leg_025_1,trip_025,1,2026-01-06T18:30:00,2026-01-06T18:45:00,bike,Bamberg Sports Club,Müller Residence,5.0,15,False,none,Bike home.
leg_026_1,trip_026,1,2026-01-07T09:00:00,2026-01-07T09:30:00,car,Müller Residence,Bamberg Stadtpark,12.0,30,False,none,Drive to the park.
leg_027_1,trip_027,1,2026-01-07T16:00:00,2026-01-07T16:30:00,car,Bamberg Stadtpark,Müller Residence,12.0,30,False,none,Drive back home.
leg_028_1,trip_028,1,2026-01-07T11:00:00,2026-01-07T11:35:00,car,Müller Residence,Bamberg Shopping Center,15.0,35,False,none,Drive to shopping center.
leg_029_1,trip_029,1,2026-01-07T15:30:00,2026-01-07T16:05:00,car,Bamberg Shopping Center,Müller Residence,15.0,35,False,none,Drive back home.
leg_030_1,trip_030,1,2026-01-08T10:00:00,2026-01-08T10:45:00,car,Müller Residence,Parents' House,20.0,45,False,none,Drive to parents.
leg_031_1,trip_031,1,2026-01-08T17:00:00,2026-01-08T17:45:00,car,Parents' House,Müller Residence,20.0,45,False,none,Drive back home.
leg_032_1,trip_032,1,2026-01-08T08:00:00,2026-01-08T08:10:00,car,Müller Residence,Parkhaus am Bahnhof,5.0,10,False,none,Drive to park at the train station.
leg_032_2,trip_032,2,2026-01-08T08:10:00,2026-01-08T08:15:00,walking,Parkhaus am Bahnhof,Bamberg Hauptbahnhof,0.4,5,False,none,Walk to the platform.
leg_032_3,trip_032,3,2026-01-08T08:15:00,2026-01-08T08:45:00,regional_train,Bamberg Hauptbahnhof,Bamberg City Centre Station,30.0,30,True,monthly_pass,Regional train ride.
leg_032_4,trip_032,4,2026-01-08T08:45:00,2026-01-08T08:55:00,walking,Bamberg City Centre Station,Bamberg City Centre,0.6,10,False,none,Walk to final destination.
leg_033_1,trip_033,1,2026-01-08T17:30:00,2026-01-08T17:40:00,walking,Bamberg City Centre,Bamberg City Centre Station,0.6,10,False,none,Walk to train station.
leg_033_2,trip_033,2,2026-01-08T17:40:00,2026-01-08T18:10:00,regional_train,Bamberg City Centre Station,Bamberg Hauptbahnhof,30.0,30,True,monthly_pass,Regional train back.
leg_033_3,trip_033,3,2026-01-08T18:10:00,2026-01-08T18:15:00,walking,Bamberg Hauptbahnhof,Parkhaus am Bahnhof,0.4,5,False,none,Walk to car park.
leg_033_4,trip_033,4,2026-01-08T18:15:00,2026-01-08T18:25:00,car,Parkhaus am Bahnhof,Müller Residence,5.0,10,False,none,Drive home.
leg_034_1,trip_034,1,2026-01-09T08:00:00,2026-01-09T08:10:00,car,Müller Residence,Parkhaus am Bahnhof,5.0,10,False,none,Drive to park.
leg_034_2,trip_034,2,2026-01-09T08:10:00,2026-01-09T08:15:00,walking,Parkhaus am Bahnhof,Bamberg Hauptbahnhof,0.4,5,False,none,Walk to platform.
leg_034_3,trip_034,3,2026-01-09T08:15:00,2026-01-09T08:45:00,regional_train,Bamberg Hauptbahnhof,Bamberg City Centre Station,30.0,30,True,monthly_pass,Regional train.
leg_034_4,trip_034,4,2026-01-09T08:45:00,2026-01-09T08:55:00,walking,Bamberg City Centre Station,Bamberg City Centre,0.6,10,False,none,Walk to destination.
leg_035_1,trip_035,1,2026-01-09T17:30:00,2026-01-09T17:40:00,walking,Bamberg City Centre,Bamberg City Centre Station,0.6,10,False,none,Walk to station.
leg_035_2,trip_035,2,2026-01-09T17:40:00,2026-01-09T18:10:00,regional_train,Bamberg City Centre Station,Bamberg Hauptbahnhof,30.0,30,True,monthly_pass,Regional train back.
leg_035_3,trip_035,3,2026-01-09T18:10:00,2026-01-09T18:15:00,walking,Bamberg Hauptbahnhof,Parkhaus am Bahnhof,0.4,5,False,none,Walk to car.
leg_035_4,trip_035,4,2026-01-09T18:15:00,2026-01-09T18:25:00,car,Parkhaus am Bahnhof,Müller Residence,5.0,10,False,none,Drive home.
leg_036_1,trip_036,1,2026-01-11T08:00:00,2026-01-11T08:10:00,car,Müller Residence,Parkhaus am Bahnhof,5.0,10,False,none,Drive to park.
leg_036_2,trip_036,2,2026-01-11T08:10:00,2026-01-11T08:15:00,walking,Parkhaus am Bahnhof,Bamberg Hauptbahnhof,0.4,5,False,none,Walk to platform.
leg_036_3,trip_036,3,2026-01-11T08:15:00,2026-01-11T08:45:00,regional_train,Bamberg Hauptbahnhof,Bamberg City Centre Station,30.0,30,True,monthly_pass,Regional train.
leg_036_4,trip_036,4,2026-01-11T08:45:00,2026-01-11T08:55:00,walking,Bamberg City Centre Station,Bamberg City Centre,0.6,10,False,none,Walk to destination.
leg_037_1,trip_037,1,2026-01-11T17:30:00,2026-01-11T17:40:00,walking,Bamberg City Centre,Bamberg City Centre Station,0.6,10,False,none,Walk to station.
leg_037_2,trip_037,2,2026-01-11T17:40:00,2026-01-11T18:10:00,regional_train,Bamberg City Centre Station,Bamberg Hauptbahnhof,30.0,30,True,monthly_pass,Regional train back.
leg_037_3,trip_037,3,2026-01-11T18:10:00,2026-01-11T18:15:00,walking,Bamberg Hauptbahnhof,Parkhaus am Bahnhof,0.4,5,False,none,Walk to car.
leg_037_4,trip_037,4,2026-01-11T18:15:00,2026-01-11T18:25:00,car,Parkhaus am Bahnhof,Müller Residence,5.0,10,False,none,Drive home.
leg_038_1,trip_038,1,2026-01-13T08:00:00,2026-01-13T08:10:00,car,Müller Residence,Parkhaus am Bahnhof,5.0,10,False,none,Drive to park.
leg_038_2,trip_038,2,2026-01-13T08:10:00,2026-01-13T08:15:00,walking,Parkhaus am Bahnhof,Bamberg Hauptbahnhof,0.4,5,False,none,Walk to platform.
leg_038_3,trip_038,3,2026-01-13T08:15:00,2026-01-13T08:45:00,regional_train,Bamberg Hauptbahnhof,Bamberg City Centre Station,30.0,30,True,monthly_pass,Regional train.
leg_038_4,trip_038,4,2026-01-13T08:45:00,2026-01-13T08:55:00,walking,Bamberg City Centre Station,Bamberg City Centre,0.6,10,False,none,Walk to destination.
leg_039_1,trip_039,1,2026-01-13T17:30:00,2026-01-13T17:40:00,walking,Bamberg City Centre,Bamberg City Centre Station,0.6,10,False,none,Walk to station.
leg_039_2,trip_039,2,2026-01-13T17:40:00,2026-01-13T18:10:00,regional_train,Bamberg City Centre Station,Bamberg Hauptbahnhof,30.0,30,True,monthly_pass,Regional train back.
leg_039_3,trip_039,3,2026-01-13T18:10:00,2026-01-13T18:15:00,walking,Bamberg Hauptbahnhof,Parkhaus am Bahnhof,0.4,5,False,none,Walk to car.
leg_039_4,trip_039,4,2026-01-13T18:15:00,2026-01-13T18:25:00,car,Parkhaus am Bahnhof,Müller Residence,5.0,10,False,none,Drive home.
leg_040_1,trip_040,1,2026-01-12T17:00:00,2026-01-12T17:15:00,bike,Gymnasium Bamberg,Bamberg Stadtpark,6.0,15,False,none,Bike to park.
